Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;P.S.O.E.;116
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;VOX;74
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;Cs;34
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;PODEMOS-IU-AV;27
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;ESPAÑA VACIADA;4
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;PUM+J;2
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;PCAS-TC-RC;1
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;PACMA;1
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;FE de las JONS;1
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;PCTE;0
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;UNIÓN REGIONALISTA;0
47-186-10-049-A;VALLADOLID;186;VALLADOLID;10;49;A;572;237;333;414;4;5;XAV;0
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;PP;144
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;P.S.O.E.;109
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;VOX;88
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;Cs;40
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;PODEMOS-IU-AV;31
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;XAV;1
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;FE de las JONS;1
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;ESPAÑA VACIADA;1
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;PACMA;1
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;PUM+J;1
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;PCAS-TC-RC;0
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;UNIÓN REGIONALISTA;0
47-186-10-049-B;VALLADOLID;186;VALLADOLID;10;49;B;558;211;323;426;4;5;PCTE;0
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;PP;129
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;P.S.O.E.;125
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;VOX;85
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;Cs;42
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;PODEMOS-IU-AV;24
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;ESPAÑA VACIADA;9
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;XAV;4
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;PCTE;2
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;PACMA;2
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;UNIÓN REGIONALISTA;2
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;PUM+J;1
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;PCAS-TC-RC;1
47-186-10-050-A;VALLADOLID;186;VALLADOLID;10;50;A;559;223;339;428;2;0;FE de las JONS;0
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;PP;112
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;P.S.O.E.;87
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;VOX;76
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;Cs;45
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;PODEMOS-IU-AV;26
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;ESPAÑA VACIADA;7
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;PACMA;4
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;PUM+J;2
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;PCTE;1
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;PCAS-TC-RC;1
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;UNIÓN REGIONALISTA;0
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;XAV;0
47-186-10-050-B;VALLADOLID;186;VALLADOLID;10;50;B;501;183;292;374;5;8;FE de las JONS;0
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;P.S.O.E.;137
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;PP;132
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;VOX;78
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;Cs;51
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;PODEMOS-IU-AV;23
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;ESPAÑA VACIADA;10
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;PACMA;2
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;PUM+J;2
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;XAV;1
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;FE de las JONS;1
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;PCAS-TC-RC;0
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;PCTE;0
47-186-10-051-A;VALLADOLID;186;VALLADOLID;10;51;A;610;215;335;447;2;8;UNIÓN REGIONALISTA;0
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;PP;142
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;P.S.O.E.;112
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;VOX;91
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;Cs;51
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;PODEMOS-IU-AV;33
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;ESPAÑA VACIADA;3
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;PACMA;3
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;PCTE;2
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;XAV;1
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;PCAS-TC-RC;1
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;FE de las JONS;0
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;PUM+J;0
47-186-10-051-B;VALLADOLID;186;VALLADOLID;10;51;B;649;210;344;452;3;10;UNIÓN REGIONALISTA;0
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;PP;152
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;P.S.O.E.;112
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;VOX;104
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;Cs;71
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;PODEMOS-IU-AV;50
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;ESPAÑA VACIADA;11
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;PCAS-TC-RC;3
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;FE de las JONS;3
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;PACMA;3
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;PUM+J;3
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;UNIÓN REGIONALISTA;2
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;XAV;0
47-186-10-052-A;VALLADOLID;186;VALLADOLID;10;52;A;654;251;413;524;3;7;PCTE;0
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;PP;144
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;P.S.O.E.;142
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;VOX;103
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;Cs;62
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;PODEMOS-IU-AV;37
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;ESPAÑA VACIADA;10
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;PACMA;3
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;PUM+J;2
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;XAV;1
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;PCAS-TC-RC;1
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;FE de las JONS;0
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;PCTE;0
47-186-10-052-B;VALLADOLID;186;VALLADOLID;10;52;B;681;225;379;520;3;12;UNIÓN REGIONALISTA;0
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;PP;156
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;P.S.O.E.;136
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;VOX;107
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;Cs;79
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;PODEMOS-IU-AV;43
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;ESPAÑA VACIADA;8
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;PCTE;2
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;PACMA;1
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;PUM+J;0
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;PCAS-TC-RC;0
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;FE de las JONS;0
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;XAV;0
47-186-10-053-U;VALLADOLID;186;VALLADOLID;10;53;U;717;280;412;545;10;3;UNIÓN REGIONALISTA;0
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;PP;164
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;P.S.O.E.;153
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;VOX;122
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;Cs;60
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;PODEMOS-IU-AV;38
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;ESPAÑA VACIADA;11
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;PUM+J;2
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;PACMA;2
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;XAV;1
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;PCTE;1
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;PCAS-TC-RC;1
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;FE de las JONS;0
47-186-10-054-U;VALLADOLID;186;VALLADOLID;10;54;U;795;278;437;564;1;8;UNIÓN REGIONALISTA;0
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;P.S.O.E.;267
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;PP;237
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;VOX;158
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;Cs;108
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;PODEMOS-IU-AV;55
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;ESPAÑA VACIADA;13
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;PACMA;6
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;PUM+J;2
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;PCAS-TC-RC;1
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;UNIÓN REGIONALISTA;0
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;FE de las JONS;0
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;XAV;0
47-186-10-055-U;VALLADOLID;186;VALLADOLID;10;55;U;1055;369;670;855;4;4;PCTE;0
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;P.S.O.E.;158
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;PP;140
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;VOX;115
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;Cs;70
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;PODEMOS-IU-AV;43
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;ESPAÑA VACIADA;7
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;PCAS-TC-RC;3
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;PACMA;3
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;PUM+J;2
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;XAV;1
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;UNIÓN REGIONALISTA;0
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;FE de las JONS;0
47-186-10-056-A;VALLADOLID;186;VALLADOLID;10;56;A;756;275;428;562;8;12;PCTE;0
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;P.S.O.E.;135
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;PP;131
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;VOX;125
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;Cs;83
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;PODEMOS-IU-AV;44
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;PACMA;9
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;ESPAÑA VACIADA;8
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;PUM+J;1
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;XAV;1
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;PCTE;1
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;FE de las JONS;0
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;UNIÓN REGIONALISTA;0
47-186-10-056-B;VALLADOLID;186;VALLADOLID;10;56;B;725;293;425;546;3;5;PCAS-TC-RC;0
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;PP;19
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;P.S.O.E.;14
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;VOX;11
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;Cs;4
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;PODEMOS-IU-AV;1
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;PCAS-TC-RC;0
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;PCTE;0
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;PACMA;0
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;FE de las JONS;0
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;XAV;0
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;UNIÓN REGIONALISTA;0
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;PUM+J;0
47-187-1-001-U;VALLADOLID;187;VEGA DE RUIPONCE;1;1;U;69;30;33;51;0;2;ESPAÑA VACIADA;0
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;P.S.O.E.;24
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;PP;24
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;VOX;15
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;Cs;4
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;ESPAÑA VACIADA;2
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;PODEMOS-IU-AV;1
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;XAV;0
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;PCAS-TC-RC;0
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;PACMA;0
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;PUM+J;0
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;UNIÓN REGIONALISTA;0
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;FE de las JONS;0
47-188-1-001-U;VALLADOLID;188;VEGA DE VALDETRONCO;1;1;U;86;44;61;70;0;0;PCTE;0
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;PP;52
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;P.S.O.E.;31
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;VOX;31
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;Cs;2
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;PODEMOS-IU-AV;2
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;ESPAÑA VACIADA;1
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;UNIÓN REGIONALISTA;0
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;PUM+J;0
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;PCAS-TC-RC;0
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;PACMA;0
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;XAV;0
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;PCTE;0
47-189-1-001-U;VALLADOLID;189;VELASCALVARO;1;1;U;155;62;97;122;2;1;FE de las JONS;0
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;PP;30
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;P.S.O.E.;16
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;VOX;16
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;ESPAÑA VACIADA;6
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;Cs;3
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;FE de las JONS;1
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;PUM+J;1
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;UNIÓN REGIONALISTA;1
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;PCAS-TC-RC;0
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;PCTE;0
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;XAV;0
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;PACMA;0
47-190-1-001-U;VALLADOLID;190;VELILLA;1;1;U;95;43;70;74;0;0;PODEMOS-IU-AV;0
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;VOX;26
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;PP;26
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;P.S.O.E.;16
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;PODEMOS-IU-AV;8
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;ESPAÑA VACIADA;1
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;PACMA;1
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;Cs;1
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;PUM+J;0
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;PCTE;0
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;XAV;0
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;FE de las JONS;0
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;UNIÓN REGIONALISTA;0
47-191-1-001-U;VALLADOLID;191;VELLIZA;1;1;U;117;50;68;79;0;0;PCAS-TC-RC;0
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;PP;28
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;VOX;21
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;P.S.O.E.;18
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;ESPAÑA VACIADA;6
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;PODEMOS-IU-AV;2
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;PUM+J;0
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;UNIÓN REGIONALISTA;0
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;XAV;0
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;PCTE;0
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;PCAS-TC-RC;0
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;PACMA;0
47-192-1-001-U;VALLADOLID;192;VENTOSA DE LA CUESTA;1;1;U;95;47;65;76;1;0;FE de las JONS;0
